Date,GOLD,gold_lag_1,gold_lag_2,gold_lag_3,gold_lag_4,gold_lag_5,gold_lag_6,gold_lag_7,gold_lag_8,gold_lag_9,gold_lag_10,stoxx50e,n225,SP500,NASDAQCOM,DJIA,DFEDTARU,VIXCLS,DTWEXBGS,DEXSZUS,DEXJPUS,DEXUSEU,DEXUSUK,DEXCHUS,CPIAUCSL,PPIACO,ADPMNUSNERSA,PAYEMS,JTSJOL,UNRATE,POILBREUSDM,A191RL1Q225SBEA,USSTHPI,Sum_of_new_cases
25/8/2017,1291.35,1286.4,1290.96,1285.08,1291.88,1284.13,1288.15,1283.11,1271.53,1282.15,1289.31,3438.550049,19452.60938,2443.05,6265.64,21813.67,1.25,11.28,109.3405,0.9574,109.24,1.1874,1.2873,6.6465,244.163,193.6,112764000,146585,6305,4.3,47.65272727,1.7,385.81,0
28/8/2017,1310.13,1291.35,1286.4,1290.96,1285.08,1291.88,1284.13,1288.15,1283.11,1271.53,1282.15,3421.030029,19449.90039,2444.24,6283.02,21808.4,1.25,11.32,109.181,0.9554,109.22,1.1973,1.2927,6.6084,244.163,193.6,112764000,146585,6305,4.3,47.65272727,1.7,385.81,0
29/8/2017,1309.23,1310.13,1291.35,1286.4,1290.96,1285.08,1291.88,1284.13,1288.15,1283.11,1271.53,3388.219971,19362.55078,2446.3,6301.89,21865.37,1.25,11.7,109.0944,0.948,109.02,1.2025,1.2937,6.5945,244.163,193.6,112764000,146585,6305,4.3,47.65272727,1.7,385.81,0
30/8/2017,1308.6,1309.23,1310.13,1291.35,1286.4,1290.96,1285.08,1291.88,1284.13,1288.15,1283.11,3403.709961,19506.53906,2457.59,6368.31,21892.43,1.25,11.22,109.4047,0.9583,110.2,1.1927,1.2934,6.5918,244.163,193.6,112764000,146585,6305,4.3,47.65272727,1.7,385.81,0
31/8/2017,1321.43,1308.6,1309.23,1310.13,1291.35,1286.4,1290.96,1285.08,1291.88,1284.13,1288.15,3421.469971,19646.24023,2471.65,6428.66,21948.1,1.25,10.59,109.3676,0.961,110.06,1.1894,1.2888,6.5888,244.163,193.6,112764000,146585,6305,4.3,47.65272727,1.7,385.81,0
1/9/2017,1325.23,1321.43,1308.6,1309.23,1310.13,1291.35,1286.4,1290.96,1285.08,1291.88,1284.13,3443.879883,19691.4707,2476.55,6435.33,21987.56,1.25,10.13,109.0492,0.9626,110.09,1.1878,1.2972,6.5552,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
5/9/2017,1339.71,1333.87,1325.23,1321.43,1308.6,1309.23,1310.13,1291.35,1286.4,1290.96,1285.08,3420.860107,19385.81055,2457.85,6375.57,21753.31,1.25,12.23,108.8654,0.9577,108.94,1.1911,1.3013,6.5345,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
6/9/2017,1334.22,1339.71,1333.87,1325.23,1321.43,1308.6,1309.23,1310.13,1291.35,1286.4,1290.96,3433.800049,19357.9707,2465.54,6393.31,21807.64,1.25,11.63,108.4885,0.9537,108.75,1.1943,1.3073,6.5221,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
7/9/2017,1349.22,1334.22,1339.71,1333.87,1325.23,1321.43,1308.6,1309.23,1310.13,1291.35,1286.4,3447.659912,19396.51953,2465.1,6397.87,21784.78,1.25,11.55,107.9211,0.9498,108.26,1.2028,1.3094,6.483,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
8/9/2017,1346.59,1349.22,1334.22,1339.71,1333.87,1325.23,1321.43,1308.6,1309.23,1310.13,1291.35,3447.689941,19274.82031,2461.43,6360.19,21797.79,1.25,12.12,107.8071,0.9456,107.72,1.2041,1.3211,6.4773,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
11/9/2017,1327.54,1346.59,1349.22,1334.22,1339.71,1333.87,1325.23,1321.43,1308.6,1309.23,1310.13,3495.189941,19545.76953,2488.11,6432.26,22057.37,1.25,10.73,108.1518,0.9533,109.03,1.1964,1.3173,6.5254,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
12/9/2017,1331.81,1327.54,1346.59,1349.22,1334.22,1339.71,1333.87,1325.23,1321.43,1308.6,1309.23,3512.560059,19776.61914,2496.48,6454.28,22118.86,1.25,10.58,108.3233,0.9596,110.01,1.1968,1.328,6.5334,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
13/9/2017,1322.37,1331.81,1327.54,1346.59,1349.22,1334.22,1339.71,1333.87,1325.23,1321.43,1308.6,3523.139893,19865.82031,2498.37,6460.19,22158.18,1.25,10.5,108.6618,0.9639,110.58,1.1898,1.3218,6.54,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
14/9/2017,1329.74,1322.37,1331.81,1327.54,1346.59,1349.22,1334.22,1339.71,1333.87,1325.23,1321.43,3526.47998,19807.43945,2495.62,6429.08,22203.48,1.25,10.44,108.6175,0.966,110.66,1.1886,1.3398,6.552,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
15/9/2017,1320.18,1329.74,1322.37,1331.81,1327.54,1346.59,1349.22,1334.22,1339.71,1333.87,1325.23,3515.550049,19909.5,2500.23,6448.47,22268.34,1.25,10.17,108.315,0.9594,110.84,1.1959,1.3578,6.55,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
19/9/2017,1311.15,1307.44,1320.18,1329.74,1322.37,1331.81,1327.54,1346.59,1349.22,1334.22,1339.71,3531.179932,20299.38086,2506.65,6461.32,22370.8,1.25,10.18,108.6147,0.9628,111.49,1.198,1.3517,6.58,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
20/9/2017,1301.1,1311.15,1307.44,1320.18,1329.74,1322.37,1331.81,1327.54,1346.59,1349.22,1334.22,3525.550049,20310.46094,2508.24,6456.04,22412.59,1.25,9.78,108.4336,0.9617,111.5,1.1998,1.3564,6.57,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
21/9/2017,1291.2,1301.1,1311.15,1307.44,1320.18,1329.74,1322.37,1331.81,1327.54,1346.59,1349.22,3539.590088,20347.48047,2500.6,6422.69,22359.23,1.25,9.67,108.9274,0.9692,112.3,1.1946,1.3576,6.5861,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
22/9/2017,1297.3,1291.2,1301.1,1311.15,1307.44,1320.18,1329.74,1322.37,1331.81,1327.54,1346.59,3541.419922,20296.44922,2502.22,6426.92,22349.59,1.25,9.59,108.7548,0.9694,112.01,1.1969,1.3531,6.5899,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
25/9/2017,1310.78,1297.3,1291.2,1301.1,1311.15,1307.44,1320.18,1329.74,1322.37,1331.81,1327.54,3537.810059,20397.58008,2496.66,6370.59,22296.09,1.25,10.21,109.3307,0.9682,111.64,1.1852,1.3457,6.6189,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
26/9/2017,1293.98,1310.78,1297.3,1291.2,1301.1,1311.15,1307.44,1320.18,1329.74,1322.37,1331.81,3536.379883,20330.18945,2496.84,6380.16,22284.32,1.25,10.17,109.7772,0.9706,112.16,1.1772,1.3422,6.6371,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
27/9/2017,1282.78,1293.98,1310.78,1297.3,1291.2,1301.1,1311.15,1307.44,1320.18,1329.74,1322.37,3555.169922,20267.05078,2507.04,6453.26,22340.71,1.25,9.87,110.0726,0.9745,112.76,1.1747,1.3401,6.64,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
28/9/2017,1287.3,1282.78,1293.98,1310.78,1297.3,1291.2,1301.1,1311.15,1307.44,1320.18,1329.74,3563.639893,20363.10938,2510.06,6453.45,22381.2,1.25,9.55,110.2425,0.971,112.66,1.1776,1.3435,6.6591,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
29/9/2017,1279.75,1287.3,1282.78,1293.98,1310.78,1297.3,1291.2,1301.1,1311.15,1307.44,1320.18,3594.850098,20356.2793,2519.36,6495.96,22405.09,1.25,9.51,110.0876,0.9688,112.64,1.1813,1.3402,6.6533,244.243,193.5,113002000,146768,6238,4.3,49.25333333,1.7,385.81,0
2/10/2017,1271.13,1279.75,1287.3,1282.78,1293.98,1310.78,1297.3,1291.2,1301.1,1311.15,1307.44,3602.689941,20400.7793,2529.12,6516.72,22557.6,1.25,9.45,110.3688,0.9737,112.6,1.1745,1.3268,6.6533,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
3/10/2017,1271.66,1271.13,1279.75,1287.3,1282.78,1293.98,1310.78,1297.3,1291.2,1301.1,1311.15,3605.72998,20614.07031,2534.58,6531.71,22641.67,1.25,9.51,110.3284,0.9734,112.8,1.1759,1.3251,6.6533,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
4/10/2017,1274.85,1271.66,1271.13,1279.75,1287.3,1282.78,1293.98,1310.78,1297.3,1291.2,1301.1,3594.909912,20626.66016,2537.74,6534.63,22661.64,1.25,9.63,110.2427,0.9756,112.84,1.176,1.3268,6.6533,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
5/10/2017,1268.22,1274.85,1271.66,1271.13,1279.75,1287.3,1282.78,1293.98,1310.78,1297.3,1291.2,3613.540039,20628.56055,2552.07,6585.36,22775.39,1.25,9.19,110.5821,0.9792,112.74,1.1706,1.3132,6.6533,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
6/10/2017,1276.68,1268.22,1274.85,1271.66,1271.13,1279.75,1287.3,1282.78,1293.98,1310.78,1297.3,3603.320068,20690.71094,2549.33,6590.18,22773.67,1.25,9.65,110.7839,0.9777,112.68,1.1732,1.3063,6.6533,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
10/10/2017,1288.03,1284.05,1276.68,1268.22,1274.85,1271.66,1271.13,1279.75,1287.3,1282.78,1293.98,3598.790039,20823.50977,2550.64,6587.25,22830.68,1.25,10.08,110.3037,0.9744,112.15,1.1804,1.3215,6.5712,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
11/10/2017,1291.72,1288.03,1284.05,1276.68,1268.22,1274.85,1271.66,1271.13,1279.75,1287.3,1282.78,3607.389893,20881.26953,2555.24,6603.55,22872.89,1.25,9.85,110.3042,0.9732,112.35,1.1847,1.321,6.587,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
12/10/2017,1293.72,1291.72,1288.03,1284.05,1276.68,1268.22,1274.85,1271.66,1271.13,1279.75,1287.3,3605.540039,20954.7207,2550.93,6591.51,22841.01,1.25,9.91,110.3156,0.976,112.38,1.184,1.3174,6.5855,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
13/10/2017,1303.82,1293.72,1291.72,1288.03,1284.05,1276.68,1268.22,1274.85,1271.66,1271.13,1279.75,3604.550049,21155.17969,2553.17,6605.8,22871.72,1.25,9.61,110.2678,0.9745,111.94,1.1837,1.3304,6.5785,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
16/10/2017,1295.79,1303.82,1293.72,1291.72,1288.03,1284.05,1276.68,1268.22,1274.85,1271.66,1271.13,3606.27002,21255.56055,2557.64,6624,22956.96,1.25,9.91,110.5443,0.9735,111.72,1.181,1.3285,6.5885,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
17/10/2017,1285.12,1295.79,1303.82,1293.72,1291.72,1288.03,1284.05,1276.68,1268.22,1274.85,1271.66,3607.77002,21336.11914,2559.36,6623.66,22997.44,1.25,10.31,110.9149,0.9804,112.32,1.1754,1.3182,6.622,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
18/10/2017,1281.08,1285.12,1295.79,1303.82,1293.72,1291.72,1288.03,1284.05,1276.68,1268.22,1274.85,3619.649902,21363.05078,2561.26,6624.22,23157.6,1.25,10.07,110.7218,0.9817,112.94,1.1775,1.3183,6.625,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
19/10/2017,1290.13,1281.08,1285.12,1295.79,1303.82,1293.72,1291.72,1288.03,1284.05,1276.68,1268.22,3602.080078,21448.51953,2562.1,6605.07,23163.04,1.25,10.05,110.4583,0.9751,112.54,1.1842,1.3181,6.6126,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
20/10/2017,1280.47,1290.13,1281.08,1285.12,1295.79,1303.82,1293.72,1291.72,1288.03,1284.05,1276.68,3605.090088,21457.64063,2575.21,6629.05,23328.63,1.25,9.97,111.0382,0.9844,113.5,1.177,1.3179,6.6185,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
23/10/2017,1282.27,1280.47,1290.13,1281.08,1285.12,1295.79,1303.82,1293.72,1291.72,1288.03,1284.05,3608.870117,21696.65039,2564.98,6586.83,23273.96,1.25,11.07,111.2144,0.9862,113.66,1.1762,1.3201,6.638,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
24/10/2017,1276.58,1282.27,1280.47,1290.13,1281.08,1285.12,1295.79,1303.82,1293.72,1291.72,1288.03,3610.689941,21805.16992,2569.13,6598.43,23441.76,1.25,11.16,111.4036,0.989,113.92,1.1766,1.3124,6.6335,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
25/10/2017,1277.53,1276.58,1282.27,1280.47,1290.13,1281.08,1285.12,1295.79,1303.82,1293.72,1291.72,3591.459961,21707.61914,2557.15,6563.89,23329.46,1.25,11.23,111.3921,0.9888,113.7,1.1802,1.3252,6.635,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
26/10/2017,1266.99,1277.53,1276.58,1282.27,1280.47,1290.13,1281.08,1285.12,1295.79,1303.82,1293.72,3637.199951,21739.7793,2560.4,6556.77,23400.86,1.25,11.3,111.643,0.995,113.72,1.17,1.3181,6.6392,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
27/10/2017,1273.35,1266.99,1277.53,1276.58,1282.27,1280.47,1290.13,1281.08,1285.12,1295.79,1303.82,3652.22998,22008.44922,2581.07,6701.26,23434.19,1.25,9.8,112.1504,0.999,113.82,1.158,1.3108,6.6498,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
30/10/2017,1276.29,1273.35,1266.99,1277.53,1276.58,1282.27,1280.47,1290.13,1281.08,1285.12,1295.79,3662.179932,22011.66992,2572.83,6698.96,23348.74,1.25,10.5,111.9022,0.9969,113.26,1.1626,1.3195,6.6498,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
31/10/2017,1271.45,1276.29,1273.35,1266.99,1277.53,1276.58,1282.27,1280.47,1290.13,1281.08,1285.12,3673.949951,22011.60938,2575.26,6727.67,23377.24,1.25,10.18,111.8068,0.9968,113.63,1.1648,1.3281,6.6328,245.183,193.8,113263000,146913,6276,4.4,51.92782609,2,394.45,0
1/11/2017,1274.66,1271.45,1276.29,1273.35,1266.99,1277.53,1276.58,1282.27,1280.47,1290.13,1281.08,3697.399902,22420.08008,2579.36,6716.53,23435.01,1.25,10.2,111.7955,1.0014,114.04,1.1618,1.3257,6.6018,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
2/11/2017,1276.13,1274.66,1271.45,1276.29,1273.35,1266.99,1277.53,1276.58,1282.27,1280.47,1290.13,3688.800049,22539.11914,2579.85,6714.94,23516.26,1.25,9.93,111.5479,0.9977,113.84,1.1672,1.3068,6.6068,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
6/11/2017,1281.95,1269.91,1276.13,1274.66,1271.45,1276.29,1273.35,1266.99,1277.53,1276.58,1282.27,3682.360107,22548.34961,2591.13,6786.44,23548.42,1.25,9.4,111.7203,0.999,113.9,1.16,1.3145,6.6311,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
7/11/2017,1275.3,1281.95,1269.91,1276.13,1274.66,1271.45,1276.29,1273.35,1266.99,1277.53,1276.58,3658.77002,22937.59961,2590.64,6767.78,23557.23,1.25,9.89,111.9453,0.9996,113.9,1.1577,1.3152,6.638,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
8/11/2017,1281.36,1275.3,1281.95,1269.91,1276.13,1274.66,1271.45,1276.29,1273.35,1266.99,1277.53,3655.040039,22913.82031,2594.38,6789.12,23563.36,1.25,9.78,111.6938,0.9997,113.62,1.1591,1.3108,6.6249,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
9/11/2017,1285.07,1281.36,1275.3,1281.95,1269.91,1276.13,1274.66,1271.45,1276.29,1273.35,1266.99,3612.5,22868.71094,2584.62,6750.05,23461.94,1.25,10.5,111.5632,0.9958,113.4,1.1648,1.3133,6.6378,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
13/11/2017,1278.31,1275.07,1285.07,1281.36,1275.3,1281.95,1269.91,1276.13,1274.66,1271.45,1276.29,3574.52002,22380.99023,2584.84,6757.6,23439.7,1.25,11.5,111.784,0.9975,113.62,1.1656,1.3101,6.6385,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
14/11/2017,1280.25,1278.31,1275.07,1285.07,1281.36,1275.3,1281.95,1269.91,1276.13,1274.66,1271.45,3556.379883,22380.00977,2578.87,6737.87,23409.47,1.25,11.59,111.5107,0.9914,113.5,1.1764,1.3128,6.635,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
15/11/2017,1278.14,1280.25,1278.31,1275.07,1285.07,1281.36,1275.3,1281.95,1269.91,1276.13,1274.66,3545.719971,22028.32031,2564.62,6706.21,23271.28,1.25,13.13,111.4822,0.9902,113.15,1.1794,1.3165,6.62,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
16/11/2017,1278.58,1278.14,1280.25,1278.31,1275.07,1285.07,1281.36,1275.3,1281.95,1269.91,1276.13,3564.800049,22351.11914,2585.64,6793.29,23458.36,1.25,11.76,111.2579,0.9926,112.89,1.1772,1.3197,6.6273,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
17/11/2017,1292.42,1278.58,1278.14,1280.25,1278.31,1275.07,1285.07,1281.36,1275.3,1281.95,1269.91,3547.459961,22396.80078,2578.85,6782.79,23358.24,1.25,11.43,111.0028,0.9882,111.98,1.1799,1.3222,6.6245,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
20/11/2017,1276.92,1292.42,1278.58,1278.14,1280.25,1278.31,1275.07,1285.07,1281.36,1275.3,1281.95,3561.409912,22261.75977,2582.14,6790.71,23430.33,1.25,10.65,111.261,0.9923,112.49,1.1741,1.3241,6.6245,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
21/11/2017,1280.61,1276.92,1292.42,1278.58,1278.14,1280.25,1278.31,1275.07,1285.07,1281.36,1275.3,3579.320068,22416.48047,2599.03,6862.48,23590.83,1.25,9.73,110.9836,0.9916,112.46,1.1741,1.3232,6.6265,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
22/11/2017,1292.12,1280.61,1276.92,1292.42,1278.58,1278.14,1280.25,1278.31,1275.07,1285.07,1281.36,3562.649902,22523.15039,2597.08,6867.36,23526.18,1.25,9.88,110.5642,0.9838,111.62,1.1789,1.3291,6.6086,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
24/11/2017,1288.37,1291.47,1292.12,1280.61,1276.92,1292.42,1278.58,1278.14,1280.25,1278.31,1275.07,3581.22998,22550.84961,2602.42,6889.16,23557.99,1.25,9.67,110.0266,0.9788,111.54,1.1936,1.3336,6.5998,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
27/11/2017,1294.52,1288.37,1291.47,1292.12,1280.61,1276.92,1292.42,1278.58,1278.14,1280.25,1278.31,3564.02002,22495.99023,2601.42,6878.52,23580.78,1.25,9.87,110.1149,0.9804,111,1.1911,1.3333,6.5967,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
28/11/2017,1293.98,1294.52,1288.37,1291.47,1292.12,1280.61,1276.92,1292.42,1278.58,1278.14,1280.25,3583.48999,22486.24023,2627.04,6912.36,23836.71,1.25,10.03,110.3027,0.9831,111.13,1.1878,1.3231,6.6044,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
29/11/2017,1283.64,1293.98,1294.52,1288.37,1291.47,1292.12,1280.61,1276.92,1292.42,1278.58,1278.14,3589.909912,22597.19922,2626.07,6824.39,23940.68,1.25,10.7,110.3281,0.9837,111.75,1.1858,1.3436,6.6091,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
30/11/2017,1275.01,1283.64,1293.98,1294.52,1288.37,1291.47,1292.12,1280.61,1276.92,1292.42,1278.58,3569.929932,22724.96094,2647.58,6873.97,24272.35,1.25,11.28,110.4669,0.9838,112.3,1.1898,1.3506,6.609,246.435,194.8,113492000,147012,6320,4.3,55.55761905,2,394.45,0
1/12/2017,1280.62,1275.01,1283.64,1293.98,1294.52,1288.37,1291.47,1292.12,1280.61,1276.92,1292.42,3527.550049,22819.0293,2642.22,6847.59,24231.59,1.25,11.43,110.1432,0.9762,111.88,1.191,1.3505,6.6137,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
4/12/2017,1276.18,1280.62,1275.01,1283.64,1293.98,1294.52,1288.37,1291.47,1292.12,1280.61,1276.92,3576.219971,22707.16016,2639.44,6775.37,24290.05,1.25,11.68,110.3984,0.9858,112.8,1.1848,1.3465,6.6185,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
5/12/2017,1265.77,1276.18,1280.62,1275.01,1283.64,1293.98,1294.52,1288.37,1291.47,1292.12,1280.61,3570.570068,22622.38086,2629.57,6762.21,24180.64,1.25,11.33,110.4917,0.9868,112.76,1.182,1.345,6.617,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
6/12/2017,1263.37,1265.77,1276.18,1280.62,1275.01,1283.64,1293.98,1294.52,1288.37,1291.47,1292.12,3561.570068,22177.03906,2629.27,6776.38,24140.91,1.25,11.02,110.8724,0.9904,112.32,1.1788,1.3382,6.6136,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
7/12/2017,1247.22,1263.37,1265.77,1276.18,1280.62,1275.01,1283.64,1293.98,1294.52,1288.37,1291.47,3573.129883,22498.0293,2636.98,6812.84,24211.48,1.25,10.16,111.0196,0.9921,112.7,1.179,1.3432,6.6173,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
8/12/2017,1248.49,1247.22,1263.37,1265.77,1276.18,1280.62,1275.01,1283.64,1293.98,1294.52,1288.37,3591.449951,22811.08008,2651.5,6840.08,24329.16,1.25,9.58,111.2288,0.9928,113.55,1.1761,1.3367,6.6199,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
11/12/2017,1242.02,1248.49,1247.22,1263.37,1265.77,1276.18,1280.62,1275.01,1283.64,1293.98,1294.52,3582.209961,22938.73047,2659.99,6875.08,24386.03,1.25,9.34,111.0843,0.99,113.34,1.1802,1.3363,6.6175,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
12/12/2017,1244.49,1242.02,1248.49,1247.22,1263.37,1265.77,1276.18,1280.62,1275.01,1283.64,1293.98,3600.350098,22866.16992,2664.11,6862.32,24504.8,1.25,9.92,111.523,0.9926,113.62,1.1725,1.3323,6.621,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
13/12/2017,1255.5,1244.49,1242.02,1248.49,1247.22,1263.37,1265.77,1276.18,1280.62,1275.01,1283.64,3581.75,22758.07031,2662.85,6875.8,24585.43,1.25,10.18,111.2777,0.9894,113.19,1.1762,1.3365,6.6171,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
14/12/2017,1252.96,1255.5,1244.49,1242.02,1248.49,1247.22,1263.37,1265.77,1276.18,1280.62,1275.01,3556.219971,22694.44922,2652.01,6856.53,24508.66,1.5,10.49,111.0914,0.99,112.56,1.1778,1.344,6.6091,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
15/12/2017,1256.44,1252.96,1255.5,1244.49,1242.02,1248.49,1247.22,1263.37,1265.77,1276.18,1280.62,3560.530029,22553.2207,2675.81,6936.58,24651.74,1.5,9.42,111.1302,0.9903,112.68,1.1778,1.3316,6.6088,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
18/12/2017,1262.26,1256.44,1252.96,1255.5,1244.49,1242.02,1248.49,1247.22,1263.37,1265.77,1276.18,3609.419922,22901.76953,2690.16,6994.76,24792.2,1.5,9.53,110.9107,0.9856,112.4,1.1804,1.3398,6.6088,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
19/12/2017,1261.7,1262.26,1256.44,1252.96,1255.5,1244.49,1242.02,1248.49,1247.22,1263.37,1265.77,3582.219971,22868,2681.47,6963.85,24754.75,1.5,10.03,111.1277,0.9857,112.98,1.1822,1.3356,6.6088,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
20/12/2017,1265.57,1261.7,1262.26,1256.44,1252.96,1255.5,1244.49,1242.02,1248.49,1247.22,1263.37,3552.649902,22891.7207,2679.25,6960.96,24726.65,1.5,9.72,110.8384,0.9859,113.29,1.1881,1.3408,6.5771,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
21/12/2017,1266.6,1265.57,1261.7,1262.26,1256.44,1252.96,1255.5,1244.49,1242.02,1248.49,1247.22,3570.780029,22866.09961,2684.57,6965.36,24782.29,1.5,9.62,110.8806,0.989,113.42,1.1872,1.3372,6.5833,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
22/12/2017,1274.16,1266.6,1265.57,1261.7,1262.26,1256.44,1252.96,1255.5,1244.49,1242.02,1248.49,3553.389893,22902.75977,2683.34,6959.96,24754.06,1.5,9.9,111.1018,0.9898,113.3,1.1839,1.3379,6.575,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
27/12/2017,1287.18,1283.1,1274.16,1266.6,1265.57,1261.7,1262.26,1256.44,1252.96,1255.5,1244.49,3550.169922,22911.21094,2682.62,6939.34,24774.3,1.5,10.47,110.8576,0.987,113.28,1.1902,1.3403,6.556,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
28/12/2017,1295.04,1287.18,1283.1,1274.16,1266.6,1265.57,1261.7,1262.26,1256.44,1252.96,1255.5,3524.310059,22783.98047,2687.54,6950.16,24837.51,1.5,10.18,110.5178,0.9774,112.85,1.1952,1.345,6.5322,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
29/12/2017,1302.8,1295.04,1287.18,1283.1,1274.16,1266.6,1265.57,1261.7,1262.26,1256.44,1252.96,3503.959961,22764.93945,2673.61,6903.39,24719.22,1.5,11.04,110.0808,0.9738,112.69,1.2022,1.3529,6.5063,246.626,194.9,113663000,147153,6408,4.2,57.53636364,2,394.45,0
4/1/2018,1323.01,1313.21,1317.56,1302.8,1295.04,1287.18,1283.1,1274.16,1266.6,1265.57,1261.7,3568.879883,23506.33008,2723.99,7077.91,25075.13,1.5,9.22,109.4802,0.9753,112.78,1.2064,1.3539,6.4915,247.284,195.9,113847000,147353,6271,4.2,62.83636364,3.4,400.53,0
